call_date,label,confidence,selected_outcome_cleaned,suggested_outcome_cleaned,outcome_cost,engineer_reported_symptom,sc_call_next_7d_flag,latest_selected_outcome_7d,bb_churn_next_30d,first_csg_call_reason,mot_wifi_status_any_red_prev_1wk,mot_unreliable_wifi_any_red_prev_1wk,mot_slow_wifi_any_red_prev_1wk,mot_poor_coverage_any_red_prev_1wk
2025-10-14,Other,10,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-14,Other,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-14,Wi-Fi Status,10,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-14,Unclear,1,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,1
2025-10-14,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,1
2025-10-14,Unclear,1,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-11,Other,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,UNFULFILED,0,Wifi / Network,0,0,0,0
2025-10-14,Other,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-14,Wi-Fi Status,10,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-14,Unclear,1,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,1
2025-10-14,Wi-Fi Status,9,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-14,Other,7,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Wi-Fi Status,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Slow Wi-Fi,8,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,1,1
2025-10-14,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,1,INCOMPLETE,0,,0,0,0,0
2025-10-14,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-14,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,8,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,1,,0,0,0,1
2025-10-14,Unclear,1,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-14,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,1,INCOMPLETE,0,Hardware & Equipment,0,0,0,1
2025-10-14,Other,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-14,Unclear,1,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Unclear,1,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Poor Coverage,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Slow Wi-Fi,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-14,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Unclear,1,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Wi-Fi Status,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,8,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-14,Unreliable Wi-Fi,9,INCOMPLETE,OFFER_FIBRE,0,,1,INCOMPLETE,0,Intermittent Connection,0,0,0,1
2025-10-14,Other,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-14,Other,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-14,Unclear,3,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,8,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-14,Other,9,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-14,Other,8,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-14,Other,9,REPLACE_HUB,CONFIRM_RESOLVED,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-14,Other,9,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-14,Wi-Fi Status,9,REPLACE_HUB,CONFIRM_RESOLVED,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-09,Slow Wi-Fi,9,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,1,INCOMPLETE,0,,0,0,0,1
2025-10-14,Other,9,UNFULFILED,MANAGE_EXPECTATIONS,0,,0,UNFULFILED,1,,0,0,0,1
2025-10-14,Other,9,UNFULFILED,UNFULFILED,0,,0,UNFULFILED,0,,0,0,0,0
2025-10-14,Other,9,UNFULFILED,UNFULFILED,0,,0,UNFULFILED,0,,0,0,0,0
2025-10-14,Other,9,UNFULFILED,MANAGE_EXPECTATIONS,0,,0,UNFULFILED,0,,0,0,0,1
2025-10-15,Unclear,1,BBTTE,CONFIRM_RESOLVED,69,TT Broadband -  Connection Dropping out,0,BBTTE,0,,0,0,0,0
2025-10-15,Unreliable Wi-Fi,9,BBTTE,CONFIRM_RESOLVED,69,TT Broadband - Slow Speed,0,BBTTE,0,,0,0,0,0
2025-10-15,Unclear,1,BBTTE,CONFIRM_RESOLVED,69,TT Broadband - No Sync,0,BBTTE,0,,0,0,0,0
2025-10-15,Unclear,2,BBTTE,CONFIRM_RESOLVED,69,TT Talk - Noise on the line,0,BBTTE,0,,0,0,0,0
2025-10-15,Unclear,1,BBTTE,MANAGE_EXPECTATIONS,69,TT Broadband -  Connection Dropping out,0,BBTTE,0,,0,0,0,0
2025-10-15,Other,10,BBTTE,CONFIRM_RESOLVED,69,TT Talk - No Dial Tone,0,BBTTE,0,,0,0,0,0
2025-10-15,Other,10,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,1
2025-10-15,Other,8,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,0
2025-10-15,Wi-Fi Status,10,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,0
2025-10-15,Other,9,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,1
2025-10-15,Other,10,ESCALATE_TO_CNS,CONFIRM_RESOLVED,10,,1,ESCALATE_TO_CNS,0,Cancel,0,0,0,1
2025-10-15,Other,9,ESCALATE_TO_CNS,CONFIRM_RESOLVED,10,,0,ESCALATE_TO_CNS,0,,0,0,0,0
2025-10-15,Other,10,ESCALATE_TO_CNS,CONFIRM_RESOLVED,10,,0,ESCALATE_TO_CNS,0,,0,0,0,0
2025-10-15,Wi-Fi Status,8,ESCALATE_TO_NETWORK,OFFER_FIBRE,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-15,Unreliable Wi-Fi,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-15,Wi-Fi Status,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unreliable Wi-Fi,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unreliable Wi-Fi,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Poor Coverage,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-15,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Other,8,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-15,Unclear,1,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Wi-Fi Status,10,INCOMPLETE,INCOMPLETE,0,,1,INCOMPLETE,0,Wifi / Network,0,0,0,0
2025-10-15,Unclear,1,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unclear,1,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Other,10,INCOMPLETE,OFFER_FIBRE,0,,1,INCOMPLETE,0,Pending Cancel Account,0,0,0,0
2025-10-15,Unclear,1,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unclear,1,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unclear,1,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Wi-Fi Status,10,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,1,,0,0,0,0
2025-10-15,Other,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Other,10,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Other,10,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unclear,3,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-15,Poor Coverage,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-15,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,1,,0,0,1,1
2025-10-15,Wi-Fi Status,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Slow Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,1,1
2025-10-15,Unclear,1,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Unreliable Wi-Fi,,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Slow Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,1,,0,0,0,0
2025-10-15,Other,8,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Poor Coverage,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-15,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-15,Other,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,INCOMPLETE,0,Wifi / Network,0,0,0,0
2025-10-15,Slow Wi-Fi,9,LOG_UNAPPOINTED,LOG_UNAPPOINTED,95,,0,LOG_UNAPPOINTED,0,,0,0,0,0
2025-10-15,Other,10,LOG_UNAPPOINTED,LOG_UNAPPOINTED,95,,0,LOG_UNAPPOINTED,0,,0,0,0,0
2025-10-15,Other,9,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,,0,MANAGE_EXPECTATIONS,0,,0,0,0,1
2025-10-15,Other,7,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,,0,MANAGE_EXPECTATIONS,0,,0,0,1,1
2025-10-15,Other,9,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,,0,MANAGE_EXPECTATIONS,0,,0,0,0,1
2025-10-15,Unclear,1,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,,0,MANAGE_EXPECTATIONS,0,,0,0,0,1
2025-10-15,Other,9,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,,0,MANAGE_EXPECTATIONS,0,,0,0,0,0
2025-10-15,Wi-Fi Status,9,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,,0,MANAGE_EXPECTATIONS,0,,0,0,0,0
2025-10-15,Other,9,ME_INFLIGHT,ME_INFLIGHT,0,,1,ME_INFLIGHT,0,Pending Cancel Account,0,0,0,0
2025-10-15,Unreliable Wi-Fi,9,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-15,Other,9,REPLACE_HUB,CONFIRM_RESOLVED,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-15,Other,9,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,1
2025-10-15,Unreliable Wi-Fi,,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,1
2025-10-15,Unclear,1,REPLACE_HUB,CONFIRM_RESOLVED,53,,0,REPLACE_HUB,0,,1,0,0,0
2025-10-15,Other,8,UNFULFILED,UNFULFILED,0,,1,UNFULFILED,0,,0,0,0,0
2025-10-13,Wi-Fi Status,10,UNFULFILED,UNFULFILED,0,,1,UNFULFILED,0,Manage Visit,0,0,0,0
2025-10-16,Unreliable Wi-Fi,10,BBTTE,CONFIRM_RESOLVED,69,TT Broadband -  Connection Dropping out,0,BBTTE,0,,0,0,0,0
2025-10-16,Other,4,BBTTE,MANAGE_EXPECTATIONS,69,TT Broadband -  Connection Dropping out,0,BBTTE,0,,0,0,0,0
2025-10-16,Other,10,BBTTE,CONFIRM_RESOLVED,69,TT Talk - No Dial Tone,0,BBTTE,1,,0,0,0,0
2025-10-16,Wi-Fi Status,9,BBTTE,CONFIRM_RESOLVED,69,TT Broadband - No Sync,0,BBTTE,1,,0,0,0,0
2025-10-16,Unclear,1,BBTTE,CONFIRM_RESOLVED,69,TT Broadband -  Connection Dropping out,0,BBTTE,0,,0,0,0,0
2025-10-16,Other,9,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,0,0
2025-10-16,Unclear,1,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,0,1
2025-10-16,Other,9,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,0
2025-10-16,Unreliable Wi-Fi,9,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,0
2025-10-16,Poor Coverage,10,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,0
2025-10-16,Other,10,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,1,CONFIRM_RESOLVED,0,No Dial Tone,0,0,0,1
2025-10-16,Poor Coverage,9,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,0
2025-10-16,Other,9,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,0,CONFIRM_RESOLVED,0,,0,0,0,0
2025-10-16,Other,9,ESCALATE_TO_CNS,CONFIRM_RESOLVED,10,,0,ESCALATE_TO_CNS,0,,0,0,0,0
2025-10-16,Other,9,ESCALATE_TO_CNS,CONFIRM_RESOLVED,10,,0,ESCALATE_TO_CNS,0,,0,0,0,1
2025-10-16,Other,10,ESCALATE_TO_CNS,CONFIRM_RESOLVED,10,,0,ESCALATE_TO_CNS,0,,0,0,0,1
2025-10-16,Wi-Fi Status,9,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-16,Unclear,1,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,1,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-16,Poor Coverage,8,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,1
2025-10-16,Unclear,1,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-16,Other,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,1
2025-10-10,Other,9,ESCALATE_TO_NETWORK,CONFIRM_RESOLVED,17,,1,UNFULFILED,0,,0,0,0,0
2025-10-16,Unclear,1,ESCALATE_TO_NETWORK,MANAGE_EXPECTATIONS,17,,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-16,Poor Coverage,9,INCOMPLETE,OFFER_FIBRE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unreliable Wi-Fi,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unclear,2,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unclear,1,INCOMPLETE,CONFIRM_RESOLVED,0,,1,INCOMPLETE,0,Undetermined Broadband Fault,0,0,0,0
2025-10-16,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Wi-Fi Status,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Wi-Fi Status,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Poor Coverage,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unclear,1,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,1,,0,0,0,1
2025-10-16,Unreliable Wi-Fi,8,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Wi-Fi Status,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unreliable Wi-Fi,10,INCOMPLETE,MANAGE_EXPECTATIONS,0,,1,INCOMPLETE,0,Solid Amber Light,0,0,0,0
2025-10-16,Unreliable Wi-Fi,9,INCOMPLETE,ME_INFLIGHT,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unreliable Wi-Fi,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Unclear,1,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Unreliable Wi-Fi,9,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Slow Wi-Fi,10,INCOMPLETE,INCOMPLETE,0,,1,INCOMPLETE,0,Slow Connection,0,0,0,1
2025-10-16,Other,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unclear,1,INCOMPLETE,MANAGE_EXPECTATIONS,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Poor Coverage,9,INCOMPLETE,INCOMPLETE,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Other,,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unclear,1,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,0
2025-10-16,Unreliable Wi-Fi,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,0,0,0,1
2025-10-16,Other,9,INCOMPLETE,CONFIRM_RESOLVED,0,,0,INCOMPLETE,0,,1,0,0,1
2025-10-14,Unclear,1,INCOMPLETE,INCOMPLETE,0,,1,INCOMPLETE,0,,1,0,0,1
2025-10-16,Poor Coverage,9,ISSUE_BOOSTER,MANAGE_EXPECTATIONS,42,,0,ISSUE_BOOSTER,0,,0,0,0,0
2025-10-16,Poor Coverage,9,ISSUE_BOOSTER,CONFIRM_RESOLVED,42,,0,ISSUE_BOOSTER,0,,0,0,0,1
2025-10-16,Other,9,LOG_UNAPPOINTED,LOG_UNAPPOINTED,95,,0,LOG_UNAPPOINTED,0,,0,0,0,0
2025-10-16,Other,9,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,,0,MANAGE_EXPECTATIONS,0,,0,0,0,1
2025-10-16,Unreliable Wi-Fi,9,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,1,REPLACE_HUB,0,Contract - DTV Ending,0,0,0,0
2025-10-16,Other,9,REPLACE_HUB,CONFIRM_RESOLVED,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-16,Unclear,1,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,0
2025-10-16,Slow Wi-Fi,9,REPLACE_HUB,MANAGE_EXPECTATIONS,53,,0,REPLACE_HUB,0,,0,0,0,1
2025-10-16,Unreliable Wi-Fi,9,UNFULFILED,CONFIRM_RESOLVED,0,,1,UNFULFILED,0,Manage Visit,0,0,0,0
2025-10-14,Other,10,UNFULFILED,CONFIRM_RESOLVED,0,,1,UNFULFILED,0,,0,0,0,0
2025-10-16,Other,7,UNFULFILED,MANAGE_EXPECTATIONS,0,,0,UNFULFILED,0,,0,0,0,0
2025-10-16,Other,10,UNFULFILED,CONFIRM_RESOLVED,0,,1,UNFULFILED,0,,0,0,0,0
2025-10-16,Wi-Fi Status,9,UNFULFILED,MANAGE_EXPECTATIONS,0,,0,UNFULFILED,0,,0,0,0,0
2025-10-16,Other,10,UNFULFILED,UNFULFILED,0,,0,UNFULFILED,0,,0,0,0,0
2025-10-16,Other,8,UNFULFILED,CONFIRM_RESOLVED,0,,0,UNFULFILED,0,,0,0,0,0
2025-10-16,Other,8,UNFULFILED,UNFULFILED,0,,0,UNFULFILED,0,,0,0,0,0
2025-10-17,Wi-Fi Status,10,BBTTE,CONFIRM_RESOLVED,69,TT Optimisation,0,BBTTE,0,,0,0,0,0
2025-10-17,Unreliable Wi-Fi,9,BBTTE,MANAGE_EXPECTATIONS,69,TT Broadband - No Sync,0,BBTTE,0,,0,0,0,0
2025-10-17,Wi-Fi Status,10,BBTTE,CONFIRM_RESOLVED,69,TT Broadband - No Sync,1,BBTTE,0,BT Sports,0,0,0,0
2025-10-17,Poor Coverage,9,BBTTE,CONFIRM_RESOLVED,69,TT WiFi Guarantee,0,BBTTE,0,,0,0,0,0
2025-10-17,Wi-Fi Status,10,BBTTE,CONFIRM_RESOLVED,69,TT Broadband - No Sync,0,ESCALATE_TO_NETWORK,0,,0,0,0,0
2025-10-17,Other,9,BBTTE,CONFIRM_RESOLVED,69,TT Installation,0,BBTTE,0,,0,0,0,1
2025-10-17,Wi-Fi Status,10,BBTTE,CONFIRM_RESOLVED,69,TT Q - As Is,0,BBTTE,0,,0,0,0,1
2025-10-17,Wi-Fi Status,10,BBTTE,CONFIRM_RESOLVED,69,TT Broadband - No Sync,0,BBTTE,0,,0,0,0,0
2025-10-17,Slow Wi-Fi,9,BBTTE,MANAGE_EXPECTATIONS,69,TT Broadband - Intermittent Speed Slow,0,BBTTE,0,,0,0,0,0
2025-10-17,Unreliable Wi-Fi,9,BBTTE,CONFIRM_RESOLVED,69,TT Broadband -  Connection Dropping out,0,BBTTE,0,,0,0,0,1
2025-10-17,Unreliable Wi-Fi,9,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,0,0
2025-10-17,Poor Coverage,9,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,1,1
2025-10-17,Poor Coverage,9,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,0,0
2025-10-17,Unreliable Wi-Fi,9,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,0,0
2025-10-17,Poor Coverage,9,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,0,0
2025-10-17,Other,8,BOOK_WIFI_GUARANTEE_VISIT,MANAGE_EXPECTATIONS,69,,0,BOOK_WIFI_GUARANTEE_VISIT,0,,0,0,0,1
2025-10-17,Unclear,1,CONFIRM_RESOLVED,CONFIRM_RESOLVED,0,,1,CONFIRM_RESOLVED,0,,0,0,0,1
